Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR
2008-04-23,1.594,164.3,1.9558,N/A,25.075,7.4623,15.6466,0.80345,251.7,3.4528,0.698,N/A,3.4169,N/A,3.578,9.3185,N/A,32.355,1.6077,117.43,7.925,7.267,37.243,N/A,2.0656,1.6755,2.6382,1.6154,11.1304,12.4247,14680.74,N/A,1583.24,16.6938,4.9924,1.9923,66.836,2.1518,50.163,12.218
2008-04-22,1.5931,164.43,1.9558,N/A,25.055,7.4619,15.6466,0.7998,251.73,3.4528,0.6974,N/A,3.4148,N/A,3.557,9.3605,N/A,32.341,1.6065,118.33,7.923,7.2598,37.224,N/A,2.0865,1.6851,2.6469,1.6039,11.1353,12.4194,14632.62,N/A,1591.91,16.7691,4.9999,1.9987,66.512,2.1529,50.103,12.201
2008-04-21,1.5898,164.43,1.9558,N/A,25.091,7.4618,15.6466,0.8007,252.47,3.4528,0.6971,N/A,3.4187,N/A,3.5621,9.3805,N/A,32.445,1.6059,119.38,7.9445,7.2555,37.204,N/A,2.0878,1.6873,2.6519,1.5935,11.1286,12.3954,14602.31,N/A,1579.86,16.657,4.9944,2.004,66.621,2.1524,50.087,12.3809
2008-04-18,1.578,163.99,1.9558,N/A,25.12,7.4611,15.6466,0.7907,253.16,3.4528,0.6973,N/A,3.419,N/A,3.5708,9.394,N/A,32.431,1.6138,119.39,7.951,7.2558,37.071,N/A,2.081,1.6882,2.6116,1.5957,11.0357,12.2984,14493.93,N/A,1577.61,16.4814,4.9581,1.9972,66.158,2.139,49.616,12.2462
2008-04-17,1.5872,162.74,1.9558,N/A,24.975,7.4611,15.6466,0.8017,253.35,3.4528,0.6971,N/A,3.4198,N/A,3.6118,9.3845,N/A,32.442,1.5992,117.58,7.9105,7.2582,37.173,N/A,2.1085,1.6935,2.6336,1.5896,11.0847,12.369,14586.37,N/A,1582.04,16.6267,4.9949,2.0173,66.559,2.1453,49.925,12.4803
2008-04-16,1.5928,161.41,1.9558,N/A,24.848,7.4603,15.6466,0.8061,254.26,3.4528,0.6972,N/A,3.4213,N/A,3.6278,9.4038,N/A,32.355,1.5896,117.81,7.8985,7.257,37.239,N/A,2.1189,1.7069,2.6641,1.6073,11.1365,12.4135,14639.42,N/A,1576.39,16.6417,5.0229,2.0223,66.778,2.1551,50.149,12.71
2008-04-15,1.5828,159.87,1.9558,N/A,24.819,7.4594,15.6466,0.8049,252.17,3.4528,0.6971,N/A,3.4103,N/A,3.6213,9.419,N/A,32.334,1.5817,117.6,7.9105,7.262,37.136,N/A,2.0828,1.7121,2.6635,1.6168,11.0677,12.3355,14553.85,N/A,1564.6,16.5545,5.0151,2.0184,66.003,2.1471,50.009,12.538
2008-04-14,1.5869,159.38,1.9558,N/A,24.94,7.4583,15.6466,0.7986,252.39,3.4528,0.6969,N/A,3.4125,N/A,3.6266,9.406,N/A,32.302,1.5777,118.11,7.9445,7.264,37.17,N/A,2.0898,1.7158,2.6898,1.6223,11.1067,12.3652,14583.61,N/A,1555.56,16.7212,5.017,2.0049,66.015,2.1547,50.106,12.5051
2008-04-11,1.5833,159.83,1.9558,N/A,25.025,7.459,15.6466,0.8017,252.73,3.4528,0.6966,N/A,3.4336,N/A,3.629,9.412,N/A,32.414,1.5808,116.46,7.9415,7.2626,37.134,N/A,2.068,1.7024,2.6774,1.6139,11.0934,12.332,14539.44,N/A,1545.62,16.6983,4.9906,1.9913,65.549,2.151,49.98,12.4255
2008-04-10,1.5875,159.18,1.9558,N/A,25.129,7.4608,15.6466,0.8011,253.53,3.4528,0.6967,N/A,3.441,N/A,3.6678,9.386,N/A,32.334,1.5735,115.55,7.927,7.2605,37.186,N/A,2.0856,1.702,2.6861,1.6166,11.0992,12.3636,14593.09,N/A,1550.67,16.7877,5.003,1.984,65.961,2.1537,50.1,12.5659
2008-04-09,1.5726,161.36,1.9558,N/A,25.098,7.4602,15.6466,0.7977,253.3,3.4528,0.6969,N/A,3.4551,N/A,3.6695,9.3622,N/A,32.402,1.5935,112.84,7.941,7.265,37.03,N/A,2.0295,1.6941,2.6645,1.6022,11.0109,12.2513,14483.65,N/A,1535.49,16.6035,4.9985,1.9766,65.499,2.1696,49.94,12.3024
2008-04-08,1.5694,160.75,1.9558,N/A,24.985,7.4598,15.6466,0.7974,253.8,3.4528,0.6962,N/A,3.4595,N/A,3.671,9.361,N/A,32.386,1.5914,114.49,7.9565,7.2732,36.998,N/A,2.0272,1.6968,2.6768,1.591,10.9871,12.2264,14430.63,N/A,1534.72,16.5627,5.004,1.9781,65.287,2.1664,49.758,12.2217
2008-04-07,1.5693,161.13,1.9558,N/A,25.019,7.4592,15.6466,0.78935,254.05,3.4528,0.6971,N/A,3.4568,N/A,3.6808,9.3687,N/A,32.388,1.5917,113.51,7.9685,7.2725,36.99,N/A,2.0071,1.6977,2.6703,1.5804,10.9875,12.2257,14429.71,N/A,1529.91,16.5404,5.0037,1.976,65.471,2.1682,49.692,12.2705
2008-04-04,1.5722,160.88,1.9558,N/A,25.035,7.4584,15.6466,0.7855,257.25,3.4528,0.6972,N/A,3.4743,N/A,3.7145,9.368,N/A,32.431,1.5872,116.41,7.998,7.2773,37.037,N/A,2.0339,1.711,2.6954,1.5822,11.0302,12.2497,14519.27,N/A,1534.47,16.5757,5.0224,1.9972,65.325,2.1757,49.823,12.3143
2008-04-03,1.5526,159.75,1.9558,N/A,24.938,7.4586,15.6466,0.7832,257.44,3.4528,0.6973,N/A,3.4833,N/A,3.7103,9.342,N/A,32.403,1.5845,116.66,8.003,7.2754,36.817,N/A,1.9933,1.7065,2.6798,1.5722,10.8927,12.0975,14361.55,N/A,1521.55,16.411,4.9644,1.9821,64.355,2.1532,49.093,12.087
2008-04-02,1.5632,159.4,1.9558,N/A,25.07,7.4576,15.6466,0.7885,256.97,3.4528,0.6977,N/A,3.4932,N/A,3.7136,9.3697,N/A,32.453,1.5814,116.86,8.065,7.2731,36.918,N/A,2.0118,1.7145,2.7122,1.5896,10.9712,12.1751,14350.18,N/A,1524.59,16.4996,4.9858,1.9759,64.638,2.1567,49.288,12.3094
2008-04-01,1.566,157.55,1.9558,N/A,25.184,7.4567,15.6466,0.7888,258.55,3.4528,0.698,N/A,3.5107,N/A,3.731,9.3945,N/A,32.475,1.5737,120.38,8.072,7.2745,36.951,N/A,2.0588,1.7215,2.7452,1.6069,10.9802,12.1953,14443.22,N/A,1541.96,16.6513,5.0026,2.0044,64.911,2.1602,49.31,12.6595
2008-03-31,1.5812,157.37,1.9558,N/A,25.335,7.4568,15.6466,0.7958,259.43,3.4528,0.6982,N/A,3.522,N/A,3.7268,9.397,N/A,32.582,1.5738,119.58,8.051,7.269,37.113,N/A,2.0675,1.7334,2.7554,1.6226,11.0874,12.3075,14570.76,N/A,1566.97,16.8983,5.0575,2.0079,65.715,2.1819,49.784,12.8118
2008-03-28,1.5796,157.86,1.9558,N/A,25.25,7.4568,15.6466,0.7908,257.73,3.4528,0.6979,N/A,3.5224,N/A,3.7212,9.3769,N/A,32.612,1.5735,122.8,8.0475,7.2733,37.097,N/A,2.0437,1.7171,2.7551,1.608,11.0762,12.2929,14540.22,N/A,1570.91,16.905,5.0508,1.9677,65.964,2.179,49.667,12.7671
2008-03-27,1.5786,157.53,1.9558,N/A,25.383,7.4588,15.6466,0.7829,256.05,3.4528,0.6966,N/A,3.5256,N/A,3.7165,9.3937,N/A,32.556,1.5688,118.52,8.017,7.2586,37.085,N/A,2.0004,1.7088,2.7275,1.6085,11.0668,12.2837,14523.12,N/A,1558.47,16.876,5.0665,1.959,66.017,2.179,49.544,12.6095
2008-03-26,1.571,155.89,1.9558,N/A,25.595,7.4595,15.6466,0.7881,256.94,3.4528,0.6967,N/A,3.532,N/A,3.7175,9.3964,N/A,32.633,1.5684,120.15,8.0475,7.2598,37.032,N/A,1.9845,1.7043,2.7166,1.5949,11.047,12.2251,14437.49,N/A,1556.08,16.7846,5.0154,1.9455,65.322,2.167,49.4,12.6712
2008-03-25,1.5569,155.9,1.9558,N/A,25.455,7.4597,15.6466,0.78105,256.49,3.4528,0.6965,N/A,3.531,N/A,3.7165,9.419,N/A,32.663,1.5728,118.15,8.0865,7.2602,36.868,N/A,1.9409,1.7036,2.7034,1.587,10.968,12.1126,14300.13,N/A,1522.65,16.6464,4.9782,1.9376,64.425,2.1527,49.042,12.5875
2008-03-20,1.5423,153.2,1.9558,N/A,25.491,7.4598,15.6466,0.7783,258.19,3.4528,0.6963,N/A,3.5368,N/A,3.731,9.4121,N/A,32.774,1.5632,121.56,8.1178,7.261,36.728,N/A,1.9237,1.7087,2.6853,1.5817,10.8757,11.9983,14243.14,N/A,1557.11,16.5373,4.9014,1.9458,63.697,2.1427,48.313,12.5545
2008-03-19,1.5692,156.16,1.9558,N/A,25.463,7.4593,15.6466,0.7859,256.86,3.4528,0.6965,N/A,3.5305,N/A,3.725,9.4241,N/A,32.524,1.5662,125.06,8.0448,7.2565,36.989,N/A,1.9274,1.6841,2.6414,1.5635,11.0833,12.1986,14413.1,N/A,1585.83,16.7379,4.9869,1.9268,65.122,2.1646,48.881,12.576
2008-03-18,1.5771,154.42,1.9558,N/A,25.25,7.4595,15.6466,0.7817,257.51,3.4528,0.6971,N/A,3.5297,N/A,3.7285,9.455,N/A,32.408,1.561,121.79,8.0675,7.255,37.079,N/A,1.9505,1.6974,2.6861,1.5674,11.1675,12.2535,14509.32,N/A,1600.91,16.9262,4.9951,1.9509,65.134,2.1708,49.218,12.6424
2008-03-17,1.577,152.5,1.9558,N/A,25.017,7.4594,15.6466,0.7857,260.54,3.4528,0.6971,N/A,3.5468,N/A,3.7538,9.473,N/A,32.478,1.5519,118.55,8.057,7.2591,37.075,N/A,2.0027,1.7102,2.7199,1.5689,11.1699,12.2537,14610.91,N/A,1615.48,17.0198,5.0354,1.9646,65.761,2.18,49.518,12.8557
2008-03-14,1.5561,157.07,1.9558,N/A,25.034,7.4569,15.6466,0.76755,257.07,3.4528,0.6975,N/A,3.528,N/A,3.6986,9.4361,N/A,32.302,1.5741,108.95,7.9885,7.2584,36.85,N/A,1.8898,1.6531,2.611,1.5479,11.0318,12.1104,14367.47,N/A,1552.05,16.7001,4.9212,1.8998,64.648,2.1536,48.893,12.2348
2008-03-13,1.5577,156.45,1.9558,N/A,25.12,7.4576,15.6466,0.7658,259.81,3.4528,0.697,N/A,3.5435,N/A,3.714,9.451,N/A,32.309,1.5727,109.82,7.9005,7.2555,36.865,N/A,1.9312,1.6616,2.6364,1.5362,11.0441,12.1261,14354.21,N/A,1530.75,16.8037,4.92,1.9281,64.489,2.1494,48.959,12.3588
2008-03-12,1.5477,158.45,1.9558,N/A,25.066,7.4556,15.6466,0.7666,259.3,3.4528,0.697,N/A,3.5371,N/A,3.694,9.3978,N/A,32.32,1.5817,106.32,7.8905,7.2663,36.769,N/A,1.891,1.6654,2.6151,1.5302,10.9902,12.0544,14176.93,N/A,1497.4,16.6966,4.9279,1.9273,63.843,2.1424,48.83,12.1098
2008-03-11,1.5379,158.37,1.9558,N/A,25.125,7.4562,15.6466,0.76455,260.69,3.4528,0.6969,N/A,3.5338,N/A,3.6919,9.3765,N/A,32.347,1.579,104.67,7.878,7.2715,36.66,N/A,1.8942,1.6603,2.6,1.5261,10.9235,11.9787,14128.69,N/A,1487.92,16.5986,4.9228,1.9158,63.208,2.1351,48.521,12.1032
2008-03-10,1.534,156.87,1.9558,N/A,25.041,7.4576,15.6466,0.7605,263.47,3.4528,0.6967,N/A,3.5635,N/A,3.7129,9.3918,N/A,32.379,1.5696,104.93,7.8855,7.2784,36.618,N/A,1.9044,1.6601,2.5839,1.5194,10.8958,11.9477,14082.12,N/A,1481.38,16.6094,4.9088,1.9314,62.817,2.1303,48.344,12.1895
2008-03-07,1.5417,157.47,1.9558,N/A,25.17,7.4534,15.6466,0.7647,264.88,3.4528,0.6965,N/A,3.5814,N/A,3.7335,9.3911,N/A,32.617,1.5735,104.81,7.9145,7.2775,36.706,N/A,1.9247,1.6481,2.6086,1.5069,10.963,12.0015,13967.8,N/A,1478.49,16.7159,4.8826,1.9299,63.21,2.1343,48.618,12.3305
2008-03-06,1.5319,158.55,1.9558,N/A,25.125,7.4495,15.6466,0.7638,263.18,3.4528,0.6966,N/A,3.5371,N/A,3.6929,9.3581,N/A,32.68,1.5818,101.72,7.834,7.2772,36.599,N/A,1.8664,1.6351,2.5483,1.5097,10.8855,11.9298,13879.01,N/A,1454.62,16.4137,4.85,1.9075,61.889,2.1226,48.354,11.914
2008-03-05,1.5196,157.65,1.9558,N/A,25.048,7.4493,15.6466,0.7685,263.01,3.4528,0.6971,N/A,3.5291,N/A,3.7185,9.3627,N/A,32.369,1.5807,100.99,7.8565,7.2795,36.512,N/A,1.8383,1.6405,2.5452,1.5084,10.8015,11.8362,13811.64,N/A,1441.11,16.2688,4.8376,1.9076,61.946,2.1129,48.019,11.7997
2008-03-04,1.5206,156.78,1.9558,N/A,24.916,7.4502,15.6466,0.7656,263.27,3.4528,0.6975,N/A,3.5322,N/A,3.7288,9.361,N/A,32.38,1.5773,100.51,7.8535,7.271,36.522,N/A,1.8482,1.6304,2.5356,1.5035,10.8054,11.8365,13814.65,N/A,1440.92,16.2583,4.8431,1.8939,61.66,2.1116,48.089,11.9466
2008-03-03,1.5203,156.79,1.9558,N/A,25.068,7.4505,15.6466,0.766,264.43,3.4528,0.697,N/A,3.5269,N/A,3.7474,9.3655,N/A,32.54,1.5787,100.59,7.925,7.2709,36.5245,N/A,1.8577,1.6274,2.5704,1.4948,10.8004,11.8328,13849.93,N/A,1440.64,16.2915,4.8627,1.9065,61.724,2.1185,48.117,11.9897
2008-02-29,1.5167,158.03,1.9558,N/A,25.228,7.4515,15.6466,0.7652,264.15,3.4528,0.697,N/A,3.5305,N/A,3.733,9.3948,N/A,32.53,1.5885,99.68,7.914,7.2715,36.4511,N/A,1.8183,1.6226,2.5496,1.4895,10.786,11.8027,13800,N/A,1425.07,16.2363,4.8451,1.8854,61.153,2.1162,46.79,11.7309
2008-02-28,1.5121,160.57,1.9558,N/A,25.143,7.4532,15.6466,0.76135,260.22,3.4528,0.6969,N/A,3.5234,N/A,3.6665,9.3686,N/A,32.79,1.6037,99.02,7.8665,7.2734,36.392,N/A,1.789,1.6038,2.5263,1.4779,10.756,11.7726,13722.31,N/A,1416.31,16.1686,4.8425,1.8606,61.013,2.1103,44.91,11.3784
2008-02-27,1.5044,159.95,1.9558,N/A,25.048,7.4546,15.6466,0.7576,257.98,3.4528,0.6965,N/A,3.5385,N/A,3.6498,9.3356,N/A,32.817,1.6074,98.65,7.854,7.277,36.368,N/A,1.7793,1.6021,2.5185,1.4742,10.7444,11.7148,13619.33,N/A,1415.72,16.1525,4.8186,1.8365,60.507,2.1013,44.9,11.2168
2008-02-26,1.4874,160.45,1.9558,N/A,25.02,7.455,15.6466,0.7536,259.2,3.4528,0.6965,N/A,3.5303,N/A,3.643,9.3005,N/A,32.779,1.6163,98.35,7.8845,7.2812,36.219,N/A,1.7758,1.6048,2.5278,1.4722,10.6468,11.5936,13516,N/A,1409.31,16.0096,4.779,1.8338,60.121,2.0905,45.291,11.3057
2008-02-25,1.4817,159.71,1.9558,N/A,25,7.4558,15.6466,0.7537,262.78,3.4528,0.6966,N/A,3.551,N/A,3.656,9.3154,N/A,32.803,1.6133,98.69,7.881,7.284,36.223,N/A,1.7765,1.6017,2.5196,1.4885,10.5974,11.5534,13527.92,N/A,1405.69,15.9483,4.7651,1.831,60.083,2.0836,45.52,11.4195
2008-02-22,1.4848,158.76,1.9558,N/A,25.046,7.455,15.6466,0.7548,264.41,3.4528,0.6965,N/A,3.572,N/A,3.6674,9.304,N/A,32.814,1.61,98.89,7.8895,7.2865,36.2695,N/A,1.789,1.6079,2.5279,1.4995,10.6041,11.5753,13618.59,N/A,1408.56,16.0195,4.7766,1.8412,60.268,2.0874,46.45,11.4555
2008-02-21,1.4736,159.27,1.9558,N/A,25.088,7.4551,15.6466,0.7527,264.02,3.4528,0.6964,N/A,3.5666,N/A,3.6533,9.3136,N/A,33.06,1.6205,98.77,7.8615,7.2839,36.177,N/A,1.7743,1.6037,2.5241,1.4925,10.5234,11.4937,13505.54,N/A,1396.97,15.8729,4.7465,1.8415,59.784,2.078,46.271,11.4705
2008-02-20,1.4656,158.32,1.9558,N/A,25.29,7.4536,15.6466,0.7544,265.87,3.4528,0.6964,N/A,3.5835,N/A,3.6556,9.3196,N/A,33.177,1.6116,98.81,7.877,7.284,36.052,N/A,1.778,1.6031,2.5523,1.4899,10.4697,11.434,13468.86,N/A,1386.9,15.8063,4.7258,1.8449,59.723,2.0709,46.313,11.541
2008-02-19,1.4742,158.64,1.9558,N/A,25.319,7.4548,15.6466,0.7555,263.57,3.4528,0.6967,N/A,3.5682,N/A,3.6353,9.3164,N/A,33.051,1.6123,98.42,7.8605,7.2815,36.158,N/A,1.7565,1.5984,2.548,1.4836,10.5523,11.5,13518.41,N/A,1392.31,15.8287,4.7513,1.841,59.853,2.0829,46.658,11.2474
2008-02-18,1.4636,158.36,1.9558,N/A,25.234,7.4555,15.6466,0.7503,263.18,3.4528,0.6968,N/A,3.5777,N/A,3.642,9.3001,N/A,32.9,1.6129,98.07,7.915,7.2836,36.008,N/A,1.7494,1.604,2.5508,1.4732,10.4827,11.4179,13408.04,N/A,1383.03,15.7249,4.7139,1.8432,59.451,2.0668,46.4,11.2024
2008-02-15,1.4674,157.78,1.9558,N/A,25.224,7.4544,15.6466,0.7478,263.59,3.4528,0.6965,N/A,3.59,N/A,3.6445,9.314,N/A,33.019,1.6022,98.23,7.9255,7.2575,36.0742,N/A,1.7603,1.6189,2.5757,1.4635,10.5396,11.4454,13456.06,N/A,1386.77,15.79,4.7272,1.8602,59.723,2.0734,46.663,11.2647
2008-02-14,1.4626,158.22,1.9558,N/A,25.346,7.4542,15.6466,0.7416,261.43,3.4528,0.6963,N/A,3.5848,N/A,3.6491,9.3288,N/A,32.931,1.6112,97.31,7.951,7.261,36.018,N/A,1.7499,1.6164,2.5473,1.456,10.5167,11.4093,13477.86,N/A,1381.65,15.701,4.7308,1.8522,59.879,2.0722,46.803,11.224
2008-02-13,1.4586,156.83,1.9558,N/A,25.48,7.4557,15.6466,0.74315,263.05,3.4528,0.6964,N/A,3.5998,N/A,3.641,9.3493,N/A,33.032,1.6083,98.3,7.983,7.2661,35.963,N/A,1.7545,1.6251,2.5483,1.4562,10.5019,11.3782,13506.64,N/A,1379.84,15.6953,4.7237,1.8576,59.657,2.0659,46.748,11.2064
2008-02-12,1.4538,156.18,1.9558,N/A,25.605,7.454,15.6466,0.7451,262.7,3.4528,0.6967,N/A,3.6054,N/A,3.629,9.4163,N/A,33.11,1.6041,98.99,8.003,7.2777,35.866,N/A,1.7689,1.6057,2.5428,1.4525,10.4441,11.3363,13469.46,N/A,1374.57,15.6305,4.7096,1.8344,59.112,2.0594,46.805,11.3044
2008-02-11,1.4542,155.42,1.9558,N/A,25.65,7.4538,15.6466,0.7462,264.47,3.4528,0.6968,N/A,3.6138,N/A,3.654,9.4202,N/A,33.256,1.6005,99.24,8.0265,7.2799,35.871,N/A,1.7795,1.6061,2.5601,1.4536,10.447,11.3376,13487.71,N/A,1375.96,15.6428,4.716,1.8394,59.491,2.0619,46.5,11.3238
2008-02-08,1.4513,155.89,1.9558,N/A,25.658,7.4527,15.6466,0.7448,265.48,3.4528,0.6963,N/A,3.6161,N/A,3.6725,9.4125,N/A,33.536,1.6014,98.01,8.0245,7.2795,35.9075,N/A,1.75,1.6233,2.563,1.4537,10.4261,11.322,13406.38,N/A,1366.69,15.6472,4.6899,1.8466,58.894,2.0581,45.73,11.346
2008-02-07,1.4569,154.59,1.9558,N/A,25.621,7.4524,15.6466,0.7491,265.9,3.4528,0.6964,N/A,3.618,N/A,3.6785,9.4403,N/A,33.675,1.5985,97.96,8.07,7.272,36.0085,N/A,1.762,1.6367,2.5802,1.4732,10.476,11.369,13464.67,N/A,1372.25,15.7842,4.718,1.8565,59.004,2.065,45.75,11.369
2008-02-06,1.4621,155.58,1.9558,N/A,25.635,7.4527,15.6466,0.747,260.8,3.4528,0.6963,N/A,3.596,N/A,3.661,9.4288,N/A,33.4,1.6061,96.46,8.0555,7.265,36.053,N/A,1.7335,1.6315,2.5737,1.4705,10.5037,11.4044,13512.73,N/A,1379.64,15.8383,4.7248,1.8634,59.361,2.0696,45.303,11.1924
2008-02-05,1.4688,157.79,1.9558,N/A,25.671,7.4538,15.6466,0.74605,258.21,3.4528,0.697,N/A,3.58,N/A,3.6335,9.4074,N/A,33.379,1.6177,95.8,8.0095,7.2545,36.121,N/A,1.7205,1.6263,2.5645,1.467,10.5511,11.4555,13527.65,N/A,1383.24,15.8669,4.7402,1.8638,59.34,2.0803,45.552,10.9558
2008-02-04,1.4829,158.5,1.9558,N/A,25.751,7.4526,15.6466,0.7502,256.8,3.4528,0.698,N/A,3.5725,N/A,3.6347,9.41,N/A,33.314,1.6158,95.98,8.029,7.2348,36.317,N/A,1.7253,1.6336,2.5813,1.4824,10.6597,11.568,13664.18,N/A,1397.93,16.0033,4.789,1.8662,60.28,2.0974,46.12,10.9411
2008-02-01,1.4889,158.51,1.9558,N/A,25.858,7.4534,15.6466,0.74955,257.38,3.4528,0.6975,N/A,3.5945,N/A,3.6705,9.451,N/A,33.408,1.6065,95.73,8.0265,7.2294,36.332,N/A,1.7364,1.651,2.6026,1.4847,10.7037,11.6086,13709.05,N/A,1405.52,16.0831,4.8173,1.8783,60.055,2.1066,46.305,10.992
2008-01-31,1.487,157.93,1.9558,N/A,26.07,7.4528,15.6466,0.7477,259.46,3.4528,0.6978,N/A,3.6244,N/A,3.717,9.4725,N/A,33.775,1.6051,96.78,8.076,7.2284,36.314,N/A,1.7483,1.6682,2.6241,1.4846,10.6793,11.5951,13749.55,N/A,1404.03,16.1087,4.8112,1.896,60.224,2.1078,46.45,11.1115
2008-01-30,1.481,158.39,1.9558,N/A,26.006,7.4525,15.6466,0.7434,257.86,3.4528,0.6977,N/A,3.6115,N/A,3.7105,9.4399,N/A,33.661,1.6135,95.24,8.045,7.2344,36.227,N/A,1.7445,1.6654,2.631,1.4724,10.6508,11.5551,13754.79,N/A,1399.55,16.0577,4.791,1.9013,60.084,2.1019,46.689,10.7628
2008-01-29,1.4773,158.02,1.9558,N/A,25.903,7.4524,15.6466,0.74295,258.23,3.4528,0.6975,N/A,3.6173,N/A,3.735,9.4487,N/A,33.659,1.6154,95.6,8.035,7.2496,36.163,N/A,1.7402,1.6641,2.6226,1.4759,10.6284,11.5299,13772.87,N/A,1395.61,16.0413,4.7828,1.8988,59.86,2.0979,46.3,10.5927
2008-01-28,1.4755,157.67,1.9558,N/A,25.89,7.4526,15.6466,0.743,258.52,3.4528,0.6975,N/A,3.6196,N/A,3.7655,9.483,N/A,33.585,1.6093,95.66,8.0655,7.2632,36.145,N/A,1.7546,1.6703,2.6429,1.4843,10.6192,11.5179,13795.93,N/A,1401.73,16.0763,4.7821,1.9053,60.237,2.0973,46.404,10.5864
2008-01-25,1.4705,158.35,1.9558,N/A,25.912,7.4518,15.6466,0.7425,257.62,3.4528,0.6976,N/A,3.6183,N/A,3.825,9.4603,N/A,33.489,1.6136,95.76,8.024,7.275,36.058,N/A,1.738,1.6652,2.6234,1.4819,10.6026,11.4861,13719.77,N/A,1392.42,16.0035,4.7666,1.9011,60.018,2.0935,46.14,10.4589
2008-01-24,1.4663,156.3,1.9558,N/A,25.974,7.4527,15.6466,0.74685,257.52,3.4528,0.6978,N/A,3.6165,N/A,3.7576,9.486,N/A,33.525,1.598,96.62,8.036,7.2675,36,N/A,1.7525,1.6763,2.6339,1.4893,10.5996,11.447,13748.76,N/A,1392.55,15.9973,4.7985,1.9065,60.309,2.0969,45.9,10.3191
2008-01-23,1.4574,153.5,1.9558,N/A,26.07,7.4509,15.6466,0.7472,259.03,3.4528,0.6983,N/A,3.639,N/A,3.7735,9.5105,N/A,33.907,1.5879,97.34,8.063,7.3095,36.003,N/A,1.768,1.6883,2.6503,1.4987,10.5399,11.3782,13684.99,N/A,1389.05,15.9651,4.7839,1.9231,59.87,2.0965,45.2,10.4408
2008-01-22,1.4494,154.13,1.9558,N/A,26.2,7.4508,15.6466,0.74265,259.72,3.4528,0.6982,N/A,3.6523,N/A,3.7813,9.4995,N/A,33.948,1.599,96.98,8.044,7.3123,35.918,N/A,1.7754,1.6876,2.6579,1.4953,10.4925,11.3186,13740.31,N/A,1382.8,15.9188,4.775,1.9336,59.947,2.0943,44.775,10.4966
2008-01-21,1.4482,153.85,1.9558,N/A,26.319,7.4518,15.6466,0.74325,258.48,3.4528,0.6981,N/A,3.6459,N/A,3.735,9.4752,N/A,33.882,1.5991,96.5,8.0265,7.3245,35.857,N/A,1.7579,1.6734,2.6412,1.493,10.4799,11.3128,13699.97,N/A,1373.62,15.8868,4.7682,1.9287,59.593,2.092,44.988,10.41
2008-01-18,1.4674,157.7,1.9558,N/A,26.118,7.4539,15.6466,0.7481,256.13,3.4528,0.6988,N/A,3.6165,N/A,3.6749,9.4283,N/A,33.693,1.6144,95.41,7.9915,7.3367,35.923,N/A,1.7341,1.6697,2.6026,1.5024,10.6266,11.455,13863.26,N/A,1383.9,16.0269,4.7999,1.9127,59.723,2.105,45.45,10.2954
2008-01-17,1.4691,157.07,1.9558,N/A,26.128,7.4514,15.6466,0.74615,255.28,3.4528,0.6985,N/A,3.6001,N/A,3.686,9.4097,N/A,33.68,1.6144,95.57,7.954,7.338,35.935,N/A,1.7387,1.6642,2.595,1.5007,10.6488,11.4642,13863.9,N/A,1389.47,16.0808,4.8135,1.9069,59.866,2.108,44.217,10.3314
2008-01-16,1.4792,157.29,1.9558,N/A,26.051,7.4461,15.6466,0.754,255.18,3.4528,0.6979,N/A,3.6021,N/A,3.7155,9.4194,N/A,33.465,1.6142,96.15,7.942,7.3424,36.041,N/A,1.7356,1.6806,2.6127,1.5122,10.6982,11.5344,13971.04,N/A,1390.52,16.2039,4.8348,1.9255,60.233,2.1142,43.93,10.2508
2008-01-15,1.4886,160.02,1.9558,N/A,25.905,7.4451,15.6466,0.7565,253.68,3.4528,0.6984,N/A,3.5738,N/A,3.7049,9.3965,N/A,33.364,1.6218,95.35,7.833,7.3449,36.141,N/A,1.7132,1.6533,2.5824,1.5096,10.7806,11.6071,14037.5,N/A,1392.59,16.2421,4.8484,1.8842,60.288,2.1262,44.256,10.063
2008-01-14,1.4895,160.55,1.9558,N/A,25.865,7.4453,15.6466,0.76,253.44,3.4528,0.699,N/A,3.5822,N/A,3.7144,9.3987,N/A,33.277,1.6265,95.05,7.8275,7.3495,36.152,N/A,1.7147,1.6555,2.5956,1.5172,10.8013,11.6218,14045.99,N/A,1396.18,16.2854,4.8446,1.8852,60.392,2.1295,44.18,10.033
2008-01-11,1.4792,161.18,1.9558,N/A,25.908,7.4465,15.6466,0.7555,253.7,3.4528,0.699,N/A,3.582,N/A,3.6789,9.398,N/A,33.268,1.6312,93.65,7.8185,7.35,36.048,N/A,1.7031,1.6545,2.6004,1.5082,10.742,11.5417,13956.99,N/A,1386.82,16.1934,4.8207,1.8822,60.24,2.1191,43.725,10.1
